popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,genre,year,explicit
53,0.744,0.837,-5.082,0.0703,0.336,0.0,0.229,0.706,92.04,293773,latin,2011,0
60,0.831,0.89,-7.635,0.0791,0.173,4.07e-05,0.352,0.76,94.007,167288,latin,2013,0
40,0.837,0.776,-6.505,0.0617,0.0415,4.27e-06,0.236,0.466,121.99,178121,latin,2019,0
79,0.81,0.716,-2.3,0.0694,0.0478,0.0,0.0678,0.689,96.029,158480,latin,2019,0
29,0.644,0.68,-8.666,0.0362,0.000968,0.0355,0.497,0.778,113.913,271760,latin,2014,0
79,0.591,0.705,-6.519,0.079,0.381,0.000116,0.131,0.27,121.799,215316,latin,2019,0
25,0.794,0.681,-8.14,0.0464,0.031,0.801,0.327,0.269,122.998,401311,latin,2019,0
56,0.777,0.78,-6.146,0.102,0.0464,0.00014,0.0999,0.559,98.02,183359,latin,2019,0
84,0.614,0.379,-10.48,0.0476,0.607,0.000464,0.0986,0.201,107.989,258987,latin,2014,0
56,0.612,0.761,-6.783,0.307,0.0935,0.355,0.146,0.46,124.928,210376,latin,2020,0
71,0.708,0.761,-3.02,0.093,0.0105,8.51e-06,0.0462,0.71,188.124,180480,latin,2019,0
78,0.932,0.778,-3.384,0.0638,0.212,0.0,0.168,0.933,124.996,188613,latin,2019,0
45,0.705,0.653,-5.977,0.103,0.098,0.0,0.14,0.627,99.996,168019,latin,2019,0
33,0.85,0.639,-7.456,0.311,0.457,0.0,0.24,0.604,93.989,209453,latin,2016,0
7,0.593,0.906,-7.32,0.254,0.0045,0.00376,0.12,0.599,150.005,202000,latin,2020,0
26,0.651,0.848,-7.431,0.0409,0.132,0.00394,0.356,0.774,126.968,245600,latin,2020,0
57,0.141,1.0,-14.729,0.117,0.594,0.994,0.571,1e-05,102.045,241375,latin,2019,0
40,0.622,0.838,-6.363,0.0313,0.00807,0.0,0.167,0.164,123.083,195122,latin,2019,0
0,0.663,0.751,-5.694,0.0297,0.239,0.0,0.106,0.961,114.961,205961,latin,2016,0
72,0.685,0.75,-4.818,0.0837,0.0436,0.0,0.272,0.688,105.054,138283,latin,2020,0
82,0.686,0.457,-8.322,0.0468,0.595,0.0,0.105,0.718,150.953,242187,latin,2008,0
83,0.747,0.647,-3.234,0.0737,0.113,0.0,0.112,0.478,87.988,233113,latin,2019,0
48,0.863,0.838,-4.593,0.24,0.138,2.77e-06,0.0533,0.756,97.997,234006,latin,2017,0
30,0.594,0.502,-5.915,0.241,0.511,0.0,0.137,0.223,191.968,245000,latin,2019,0
62,0.801,0.773,-6.651,0.0896,0.563,0.00425,0.103,0.796,94.988,225693,latin,2016,0
0,0.733,0.873,-5.431,0.043,0.0976,0.00326,0.795,0.616,117.985,237627,latin,2011,0
70,0.863,0.686,-4.512,0.253,0.327,0.0,0.0724,0.463,94.026,195351,latin,2019,0
58,0.809,0.876,-4.802,0.155,0.154,0.00527,0.0525,0.528,95.984,207200,latin,2017,0
76,0.772,0.732,-3.713,0.213,0.307,5.14e-06,0.106,0.295,100.048,254383,latin,2018,0
67,0.708,0.777,-4.822,0.0434,0.2,0.0,0.184,0.775,100.002,231644,latin,2019,0
67,0.647,0.81,-5.804,0.0521,0.0658,0.00236,0.237,0.648,108.011,172222,latin,2018,0
73,0.7,0.904,-2.826,0.0568,0.2,0.000471,0.182,0.817,173.975,189296,latin,2019,0
40,0.787,0.646,-5.502,0.0554,0.0988,0.0,0.083,0.601,90.036,186960,latin,2019,0
52,0.849,0.783,-5.419,0.164,0.391,0.0,0.311,0.645,95.0,192293,latin,2006,0
42,0.655,0.543,-9.48,0.0942,0.0625,0.899,0.0922,0.384,199.886,194437,latin,2018,0
68,0.855,0.512,-8.165,0.0534,0.146,0.000854,0.107,0.144,146.075,224512,latin,2018,0
80,0.637,0.843,-5.413,0.0432,0.0151,0.0,0.0876,0.434,109.012,220733,latin,2010,0
0,0.682,0.963,-4.046,0.057,0.0186,0.0719,0.344,0.71,118.937,345800,latin,2020,0
24,0.629,0.527,-14.065,0.0493,0.00365,0.226,0.0885,0.649,121.495,464533,latin,2011,0
54,0.782,0.53,-8.349,0.0561,0.378,0.0254,0.115,0.543,119.964,180255,latin,2019,0
55,0.694,0.665,-7.307,0.0741,0.12,0.00013,0.1,0.0702,110.026,181760,latin,2019,0
0,0.663,0.783,-8.916,0.135,0.000977,0.00381,0.311,0.756,127.925,97437,latin,2008,0
59,0.574,0.797,-5.249,0.0813,0.337,0.0,0.0903,0.535,113.934,220416,latin,2019,0
0,0.857,0.693,-7.825,0.151,0.245,2.22e-05,0.147,0.875,98.027,229645,latin,2010,0
71,0.685,0.731,-5.503,0.414,0.0292,0.0,0.369,0.266,145.245,247867,latin,2016,0
32,0.698,0.691,-5.654,0.0394,0.397,0.0,0.0684,0.495,109.9,206477,latin,2019,0
47,0.63,0.511,-6.197,0.0388,0.466,0.0,0.142,0.92,168.833,194115,latin,2007,0
40,0.676,0.661,-7.782,0.453,0.388,0.647,0.0799,0.677,85.054,83294,latin,2019,0
85,0.711,0.757,-4.188,0.29,0.268,0.0,0.367,0.724,174.013,218587,latin,2019,0
85,0.695,0.719,-5.938,0.0903,0.227,0.000171,0.0884,0.781,180.074,175187,latin,2019,0
80,0.647,0.514,-10.05,0.0593,0.0655,0.0,0.398,0.387,79.974,240693,latin,1995,0
69,0.722,0.787,-4.013,0.0734,0.0785,6.46e-06,0.124,0.852,92.022,210286,latin,2017,0
62,0.772,0.843,-4.645,0.0481,0.0204,7.43e-06,0.0885,0.822,104.992,207800,latin,2019,0
0,0.722,0.878,-5.484,0.0451,0.205,4.54e-06,0.101,0.454,110.006,213612,latin,2020,0
76,0.722,0.852,-3.436,0.093,0.0276,0.0,0.1,0.775,179.962,212133,latin,2019,0
10,0.62,0.843,-10.686,0.0397,4.93e-05,0.0443,0.0865,0.858,124.184,266400,latin,2007,0
30,0.694,0.81,-11.911,0.0764,0.0371,0.00044,0.107,0.528,118.899,464267,latin,2020,0
90,0.548,0.816,-4.209,0.0465,0.122,0.0,0.335,0.557,95.39,174000,latin,2019,0
0,0.857,0.772,-3.076,0.291,0.167,0.0,0.0721,0.727,90.034,253600,latin,2015,0
68,0.906,0.5,-5.364,0.0863,0.307,7.59e-05,0.0576,0.417,93.993,248326,latin,2019,0
74,0.722,0.738,-6.073,0.247,0.328,1.47e-05,0.198,0.748,198.075,184720,latin,2018,0
85,0.64,0.648,-8.113,0.187,0.124,0.0,0.0802,0.548,92.977,197867,latin,2019,0
4,0.793,0.722,-3.928,0.0383,0.000601,0.00287,0.0914,0.644,120.012,181000,latin,2016,0
43,0.6,0.848,-3.967,0.0433,0.0157,0.0,0.243,0.437,124.082,213223,latin,2016,0
0,0.57,0.878,-6.131,0.0955,0.146,7.78e-06,0.227,0.158,125.98,217635,latin,2016,0
38,0.633,0.444,-9.817,0.0297,0.415,0.011,0.132,0.583,109.962,210000,latin,2019,0
84,0.596,0.854,-5.114,0.463,0.0169,0.0,0.124,0.152,120.274,203418,latin,2018,0
52,0.596,0.656,-6.701,0.0283,0.028,0.569,0.11,0.198,86.489,339956,latin,2013,0
69,0.734,0.583,-11.764,0.0414,0.0867,0.259,0.0979,0.144,105.013,224698,latin,2019,0
62,0.777,0.72,-6.162,0.0803,0.778,0.0,0.069,0.96,163.905,266787,latin,2008,0
63,0.713,0.35,-9.957,0.0821,0.351,0.0,0.228,0.503,130.128,164820,latin,2019,0
47,0.738,0.562,-5.435,0.0347,0.633,0.0,0.102,0.476,127.452,241440,latin,2009,0
62,0.565,0.7,-5.748,0.051,0.251,0.0,0.271,0.546,94.972,241400,latin,2019,0
44,0.796,0.696,-4.384,0.382,0.389,0.0,0.0989,0.768,187.832,322573,latin,2020,0
73,0.582,0.659,-7.511,0.114,0.543,0.0,0.0656,0.583,155.957,239972,latin,2019,0
43,0.776,0.852,-5.904,0.0684,0.0478,0.0122,0.12,0.224,113.984,330526,latin,2019,0
75,0.775,0.679,-4.985,0.135,0.18,7.26e-05,0.068,0.619,166.008,193456,latin,2017,0
83,0.681,0.648,-5.021,0.38,0.524,0.0,0.104,0.687,172.019,286507,latin,2019,0
57,0.72,0.817,-4.344,0.109,0.263,0.0,0.103,0.703,100.02,184500,latin,2019,0
45,0.677,0.62,-5.174,0.177,0.246,0.0,0.0987,0.66,99.811,177653,latin,2018,0
65,0.808,0.682,-7.128,0.0963,0.171,1.42e-06,0.464,0.491,89.987,235627,latin,2006,0
37,0.469,0.676,-7.456,0.175,0.546,1.48e-06,0.532,0.557,99.118,194400,latin,2019,0
80,0.748,0.788,-7.055,0.0334,0.0591,0.0,0.0863,0.884,120.076,235493,latin,2015,0
49,0.708,0.845,-3.332,0.139,0.218,0.0,0.19,0.565,91.996,222507,latin,2017,0
49,0.788,0.438,-12.123,0.505,0.876,0.893,0.186,0.555,96.635,188000,latin,2018,0
86,0.743,0.709,-3.922,0.0879,0.0451,5.18e-06,0.0809,0.831,170.001,258600,latin,2019,0
37,0.818,0.68,-5.175,0.101,0.24,0.000202,0.149,0.69,132.962,231575,latin,2020,0
43,0.723,0.622,-6.624,0.0648,0.0396,0.0,0.161,0.128,104.07,162692,latin,2019,0
39,0.709,0.802,-4.269,0.0853,0.651,3.14e-06,0.0507,0.857,177.066,257484,latin,2019,0
3,0.824,0.754,-6.418,0.0377,0.114,0.0,0.368,0.831,97.002,210933,latin,2004,0
0,0.791,0.788,-6.48,0.079,0.0502,0.0,0.173,0.719,89.987,205440,latin,2020,0
34,0.786,0.434,-15.184,0.476,0.0143,0.000988,0.657,0.531,96.868,283469,latin,1998,0
21,0.8,0.869,-4.3,0.0596,0.00144,0.82,0.036,0.237,123.987,423871,latin,2012,0
45,0.795,0.86,-5.783,0.0469,0.298,2.02e-05,0.336,0.819,102.04,174976,latin,2019,0
67,0.855,0.668,-4.892,0.0644,0.0242,0.0,0.102,0.803,125.846,210307,latin,2009,0
54,0.799,0.352,-9.943,0.159,0.844,0.903,0.115,0.435,83.564,152195,latin,2014,0
38,0.667,0.941,-3.243,0.0414,0.63,0.0002,0.325,0.747,173.875,267333,latin,2019,0
86,0.815,0.518,-6.594,0.0897,0.223,0.0,0.104,0.877,151.891,177667,latin,2018,0
50,0.861,0.761,-4.249,0.217,0.114,0.000219,0.202,0.936,130.061,195573,latin,2019,0
49,0.822,0.744,-6.096,0.0938,0.173,7.08e-05,0.0692,0.748,94.039,206987,latin,2006,0
0,0.738,0.862,-3.939,0.196,0.06,0.0,0.432,0.932,170.017,187441,latin,2013,0
82,0.901,0.4,-8.575,0.126,0.051,0.0,0.0599,0.346,135.984,197573,latin,2019,0
42,0.643,0.827,-9.572,0.185,0.059,0.941,0.37,0.891,83.032,163396,latin,2018,0
29,0.89,0.962,-4.608,0.196,0.00309,0.413,0.0976,0.261,127.006,213947,latin,2009,0
77,0.679,0.831,-1.866,0.109,0.159,1.1e-06,0.097,0.88,88.792,219520,latin,2019,0
31,0.75,0.822,-3.75,0.0394,0.0883,0.00558,0.118,0.693,89.997,258717,latin,2018,0
47,0.611,0.672,-8.793,0.101,0.0156,5.66e-06,0.125,0.388,104.805,168000,latin,2019,0
6,0.845,0.609,-6.896,0.0753,0.164,0.0,0.219,0.42,79.963,254373,latin,2020,0
69,0.695,0.869,-5.066,0.0483,0.41,0.0,0.237,0.58,124.989,234507,latin,2012,0
47,0.818,0.734,-7.882,0.0613,0.0014,0.00177,0.0754,0.348,119.999,190133,latin,2019,0
65,0.8,0.845,-4.189,0.0574,0.124,1.13e-06,0.387,0.843,96.998,219600,latin,2019,0
2,0.74,0.65,-5.849,0.136,0.0585,0.0,0.0793,0.808,172.081,269240,latin,2011,0
53,0.821,0.775,-2.9,0.0604,0.415,7.78e-06,0.0673,0.401,101.995,161400,latin,2019,0
77,0.622,0.796,-2.999,0.172,0.667,0.0,0.106,0.62,197.705,169813,latin,2019,0
43,0.461,0.472,-8.073,0.0322,0.426,0.0259,0.121,0.188,115.052,237263,latin,2019,0
82,0.691,0.773,-3.812,0.0355,0.236,0.0,0.329,0.85,92.992,188468,latin,2019,0
83,0.662,0.714,-5.68,0.121,0.312,0.0,0.179,0.464,147.997,212120,latin,2017,0
35,0.783,0.803,-4.77,0.0983,0.0445,9.9e-06,0.065,0.841,119.988,222910,latin,2019,0
0,0.818,0.785,-6.819,0.0753,0.117,0.00091,0.0984,0.571,129.957,287413,latin,2013,0
48,0.757,0.505,-10.934,0.0358,0.00552,0.0182,0.13,0.693,128.979,371267,latin,1982,0
0,0.576,0.783,-4.607,0.0792,0.195,1.42e-05,0.106,0.634,89.879,234773,latin,2003,0
69,0.702,0.914,-2.934,0.0376,0.153,0.0,0.0625,0.563,96.991,190916,latin,2018,0
11,0.535,0.886,-3.106,0.045,0.000304,2.26e-06,0.257,0.445,126.012,215160,latin,2008,0
70,0.699,0.917,-4.897,0.115,0.078,0.0,0.065,0.889,130.04,198787,latin,2010,0
6,0.867,0.968,-3.826,0.0598,0.0172,0.907,0.147,0.11,127.017,295123,latin,2014,0
44,0.226,0.442,-36.624,0.0562,0.0509,0.136,0.0791,0.0234,77.998,93010,latin,2015,0
50,0.73,0.648,-5.867,0.111,0.487,3.1e-05,0.0843,0.493,100.156,180296,latin,2019,0
2,0.717,0.788,-3.621,0.0972,0.178,0.000131,0.105,0.888,173.934,226840,latin,2014,0
61,0.826,0.776,-3.442,0.0566,0.0853,0.000318,0.0806,0.618,93.05,175326,latin,2019,0
2,0.771,0.638,-6.346,0.0378,0.129,0.0579,0.236,0.653,98.0,219733,latin,2019,0
54,0.62,0.865,-5.928,0.0775,0.159,0.0,0.152,0.934,192.1,184653,latin,2019,0
50,0.228,0.999,-16.145,0.0562,0.47,0.924,0.852,1e-05,108.354,177485,latin,2019,0
57,0.77,0.63,-13.213,0.0516,0.00965,0.000346,0.261,0.5,100.004,239049,latin,2013,0
58,0.806,0.738,-4.75,0.162,0.221,0.0011,0.156,0.808,176.098,273160,latin,2007,0
52,0.759,0.654,-7.553,0.181,0.3,0.0,0.648,0.486,89.99,173507,latin,2006,0
64,0.765,0.721,-5.166,0.0917,0.0278,0.0,0.12,0.691,105.992,159248,latin,2019,0
64,0.833,0.831,-3.799,0.0733,0.0436,0.000346,0.214,0.847,96.024,225107,latin,2019,0
3,0.621,0.893,-4.146,0.0431,0.0105,0.000115,0.0994,0.459,105.005,214270,latin,2016,0
97,0.784,0.43,-8.756,0.0364,0.123,0.0,0.0887,0.236,127.087,159382,latin,2018,0
34,0.758,0.957,-3.517,0.0879,0.0428,0.000503,0.0578,0.871,125.009,216810,latin,2019,0
42,0.443,0.617,-5.691,0.0397,0.56,0.0,0.298,0.664,90.023,239113,latin,2019,0
74,0.727,0.824,-2.983,0.0508,0.0132,0.00145,0.0631,0.805,96.063,211920,latin,2019,0
61,0.798,0.746,-4.16,0.101,0.137,1.54e-05,0.0478,0.541,100.036,177369,latin,2019,0
33,0.698,0.655,-9.126,0.0587,0.483,0.131,0.105,0.227,91.987,231473,latin,2019,0
68,0.777,0.911,-3.223,0.173,0.246,0.0,0.257,0.704,96.017,238813,latin,2017,0
57,0.859,0.653,-6.577,0.0656,0.0679,6.52e-06,0.321,0.774,130.018,184065,latin,2019,0
87,0.717,0.653,-5.634,0.0658,0.229,0.0,0.101,0.412,106.966,207320,latin,2019,0
39,0.542,0.845,-5.148,0.0491,0.162,0.0,0.594,0.227,128.068,194000,latin,2017,0
69,0.785,0.901,-3.205,0.0553,0.0867,0.000271,0.0903,0.6,113.289,203333,latin,2009,0
63,0.887,0.87,-5.267,0.119,0.0145,0.0,0.015,0.838,126.047,190560,latin,2009,0
72,0.505,0.71,-3.015,0.0321,0.19,0.00025,0.329,0.428,89.938,175200,latin,2012,0
38,0.811,0.889,-3.966,0.169,0.0437,0.0,0.185,0.932,137.979,184360,latin,2014,0
49,0.815,0.826,-5.217,0.155,0.283,0.0,0.256,0.737,95.031,183053,latin,2006,0
44,0.75,0.879,-3.606,0.0412,0.503,6.35e-05,0.104,0.898,105.012,238712,latin,2019,0
0,0.883,0.722,-5.862,0.0844,0.104,0.0127,0.043,0.964,110.0,317280,latin,2006,0
63,0.675,0.601,-4.733,0.116,0.00372,0.0,0.0458,0.931,127.938,201040,latin,2010,0
70,0.479,0.477,-6.886,0.0363,0.127,0.0,0.15,0.127,151.97,288893,latin,2011,0
76,0.744,0.859,-3.166,0.0795,0.0256,6.27e-05,0.0881,0.787,91.977,232787,latin,2017,0
55,0.795,0.623,-5.375,0.0461,0.565,1.09e-05,0.062,0.96,93.03,205813,latin,2020,0
56,0.743,0.459,-12.945,0.0464,0.524,0.882,0.128,0.305,103.008,224000,latin,2017,0
75,0.725,0.703,-4.641,0.0466,0.0632,0.000251,0.14,0.638,106.032,175827,latin,2019,0
72,0.681,0.788,-4.323,0.0785,0.0482,0.0,0.0753,0.839,170.019,220117,latin,2018,0
86,0.599,0.448,-6.312,0.0232,0.163,0.0,0.106,0.168,95.05,263400,latin,2017,0
33,0.565,0.547,-8.626,0.402,0.135,3.39e-06,0.134,0.278,164.247,167904,latin,2019,0
58,0.923,0.679,-14.019,0.0888,0.428,0.000131,0.0908,0.965,103.017,251293,latin,1993,0
28,0.618,0.96,-4.156,0.077,0.0116,8.42e-06,0.703,0.874,90.071,209224,latin,2017,0
55,0.731,0.687,-7.399,0.0586,0.232,2.33e-05,0.265,0.577,99.995,198053,latin,2017,0
42,0.703,0.884,-2.973,0.038,0.584,0.0,0.0726,0.926,100.016,213060,latin,2019,0
58,0.673,0.752,-3.572,0.0561,0.241,4.51e-05,0.0813,0.797,175.997,201818,latin,2019,0
47,0.751,0.896,-3.999,0.0456,0.0222,0.000241,0.135,0.247,125.986,209551,latin,2017,0
40,0.843,0.398,-12.887,0.155,0.894,0.706,0.104,0.482,136.018,84751,latin,2019,0
38,0.8,0.608,-9.858,0.0501,0.065,0.344,0.128,0.416,105.007,192000,latin,2019,0
1,0.69,0.812,-5.219,0.0418,0.0355,0.0,0.0871,0.899,100.016,200907,latin,2013,0
64,0.673,0.915,-4.002,0.102,0.224,0.0,0.933,0.41,92.013,237508,latin,2019,0
0,0.671,0.6,-10.818,0.191,0.0385,0.000966,0.239,0.536,127.963,203938,latin,2008,0
36,0.856,0.566,-13.028,0.0721,0.206,0.0,0.267,0.949,96.987,179232,latin,2016,0
23,0.794,0.817,-3.724,0.0312,0.48,0.0,0.123,0.61,134.002,176089,latin,2019,0
47,0.824,0.712,-6.797,0.0818,0.183,0.0,0.0958,0.553,89.971,183680,latin,2018,0
90,0.548,0.816,-4.209,0.0465,0.122,0.0,0.335,0.557,95.39,174000,latin,2019,0
0,0.611,0.778,-10.721,0.0356,0.0184,0.007,0.146,0.624,124.079,291227,latin,2010,0
67,0.847,0.573,-6.032,0.253,0.00739,0.0149,0.0845,0.332,99.919,137595,latin,2017,0
75,0.747,0.825,-2.903,0.0566,0.0487,0.0,0.107,0.866,94.006,219773,latin,2019,0
85,0.748,0.524,-5.599,0.0338,0.414,0.0,0.111,0.661,95.01,244960,latin,2016,0
74,0.856,0.523,-7.5,0.419,0.228,0.0,0.0895,0.378,89.912,194700,latin,2019,0
10,0.893,0.639,-7.857,0.0549,0.00226,0.000315,0.0382,0.579,134.963,267024,latin,2015,0
20,0.793,0.729,-4.77,0.0394,0.08,3.1e-05,0.317,0.488,121.972,195547,latin,2016,0
85,0.689,0.516,-5.857,0.0444,0.513,0.0,0.163,0.209,124.876,190920,latin,2018,0
8,0.779,0.847,-6.468,0.0964,0.00481,0.596,0.1,0.46,126.022,240015,latin,2016,0
45,0.711,0.873,-8.613,0.0393,0.0165,0.742,0.16,0.795,120.002,210875,latin,2019,0
12,0.781,0.919,-2.644,0.17,0.00148,1.56e-05,0.601,0.777,110.007,235636,latin,2016,0
44,0.419,0.454,-7.679,0.0536,0.227,0.0,0.158,0.396,178.586,186322,latin,2019,0
34,0.573,0.557,-10.764,0.0265,0.00843,0.519,0.324,0.413,94.34,269363,latin,2019,0
57,0.643,0.614,-7.455,0.296,0.0586,0.000272,0.199,0.587,195.855,173256,latin,2019,0
79,0.671,0.939,-3.206,0.161,0.192,0.0,0.298,0.529,129.023,252307,latin,2011,0
49,0.807,0.755,-6.341,0.0312,0.198,1.02e-05,0.222,0.869,130.016,186387,latin,2019,0
56,0.544,0.978,-2.479,0.105,0.0201,0.00236,0.84,0.732,120.069,357053,latin,2017,0
36,0.689,0.778,-5.148,0.11,0.0216,0.22,0.107,0.235,106.228,202555,latin,2017,0
4,0.797,0.881,-4.799,0.181,0.00506,0.392,0.189,0.352,126.005,358100,latin,2014,0
44,0.771,0.881,-4.335,0.0909,0.0666,0.00127,0.306,0.536,94.015,210813,latin,2016,0
19,0.527,0.808,-5.863,0.243,0.00947,0.00244,0.103,0.597,124.995,261120,latin,2015,0
59,0.735,0.761,-4.219,0.0497,0.0548,1.78e-06,0.0482,0.79,94.031,198679,latin,2019,0
49,0.71,0.536,-10.84,0.0427,0.162,0.000275,0.135,0.919,146.947,206752,latin,2019,0
44,0.786,0.797,-4.616,0.0338,0.22,4.17e-05,0.521,0.972,113.999,187000,latin,2018,0
69,0.715,0.817,-6.227,0.0532,0.0325,1.61e-06,0.851,0.871,133.858,321573,latin,1989,0
4,0.744,0.894,-3.685,0.0769,0.0627,3.71e-06,0.108,0.729,92.018,208947,latin,2018,0
52,0.838,0.826,-4.371,0.0895,0.0423,3.13e-06,0.352,0.663,99.99,199293,latin,2019,0
44,0.701,0.675,-5.956,0.0394,0.021,0.00301,0.249,0.439,119.993,322500,latin,2015,0
71,0.708,0.761,-3.02,0.093,0.0105,8.51e-06,0.0462,0.71,188.124,180480,latin,2019,0
52,0.691,0.868,-4.076,0.0536,0.0206,0.0,0.226,0.811,114.975,211172,latin,2015,0
26,0.675,0.928,-2.895,0.0374,0.0642,0.0012,0.0559,0.72,134.951,422027,latin,2020,0
44,0.793,0.929,-4.463,0.112,0.0124,0.0,0.0691,0.806,124.992,235616,latin,2018,0
72,0.658,0.623,-6.934,0.0398,0.0683,0.0,0.321,0.207,100.436,250747,latin,2017,0
73,0.615,0.868,-3.606,0.07,0.00131,1.54e-06,0.671,0.475,108.017,189387,latin,2015,0
0,0.828,0.944,-4.083,0.0642,0.237,0.0,0.0588,0.786,109.911,170293,latin,2005,0
9,0.771,0.785,-3.915,0.0832,0.064,1.27e-05,0.085,0.334,111.065,183003,latin,2016,0
4,0.799,0.84,-8.583,0.0741,0.0148,0.00637,0.286,0.42,90.987,216264,latin,2020,0
79,0.601,0.794,-5.844,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,217467,latin,2018,0
31,0.75,0.822,-3.75,0.0394,0.0883,0.00558,0.118,0.693,89.997,258717,latin,2018,0
9,0.731,0.727,-5.608,0.0356,0.0295,4.56e-06,0.171,0.601,120.968,160009,latin,2016,0
30,0.61,0.665,-6.6,0.0985,0.0652,1.78e-06,0.0832,0.667,182.001,170604,latin,2019,0
62,0.866,0.399,-10.938,0.0745,0.117,0.0,0.0689,0.713,129.047,223256,latin,2019,0
8,0.647,0.676,-5.727,0.166,0.0891,0.0,0.377,0.437,175.956,212347,latin,2011,0
40,0.878,0.619,-5.56,0.102,0.0533,0.0,0.113,0.639,136.041,157067,latin,2019,0
28,0.773,0.69,-8.322,0.0858,0.00266,0.00769,0.0925,0.259,124.022,255518,latin,2017,0
65,0.759,0.812,-3.95,0.0593,0.122,4.51e-05,0.192,0.661,88.995,211627,latin,2016,0
40,0.643,0.774,-8.599,0.0343,0.284,3.14e-06,0.182,0.825,99.978,206400,latin,2019,0
0,0.706,0.543,-5.338,0.352,0.728,0.0,0.112,0.502,180.03,186667,latin,2019,0
1,0.674,0.924,-4.879,0.114,0.287,0.0,0.256,0.644,120.069,217480,latin,2009,0
69,0.697,0.648,-7.123,0.128,0.425,0.0,0.191,0.313,186.125,199813,latin,2017,0
64,0.708,0.709,-7.555,0.0472,0.582,0.000516,0.0717,0.962,96.046,221008,latin,1996,0
13,0.775,0.78,-7.657,0.0348,0.0368,0.79,0.125,0.664,115.99,186507,latin,2017,0
56,0.807,0.781,-6.028,0.158,0.0784,0.0,0.105,0.536,95.009,192000,latin,2004,0
18,0.688,0.62,-8.029,0.22,0.753,5.27e-06,0.158,0.727,170.018,360960,latin,2019,0
45,0.792,0.904,-4.707,0.0818,0.0994,0.0,0.0908,0.651,95.011,184421,latin,2020,0
60,0.752,0.627,-8.242,0.0308,0.0165,0.000113,0.123,0.686,122.003,210707,latin,2015,0
73,0.715,0.874,-3.576,0.0548,0.126,0.000162,0.105,0.652,96.995,214293,latin,2019,0
45,0.796,0.712,-4.47,0.0541,0.0424,0.00032,0.455,0.478,94.97,211093,latin,2009,0
55,0.883,0.626,-7.541,0.0853,0.0648,4.24e-06,0.0594,0.565,107.023,209453,latin,2016,0
48,0.359,0.582,-7.128,0.0277,0.419,0.0,0.122,0.215,97.121,173160,latin,2020,0
62,0.642,0.639,-5.134,0.0529,0.027,0.0,0.0871,0.874,165.977,221520,latin,2014,0
62,0.591,0.702,-5.59,0.0289,0.225,0.0,0.414,0.501,104.003,217653,latin,2019,0
54,0.609,0.703,-7.262,0.247,0.125,6.28e-06,0.106,0.754,99.385,177296,latin,2019,0
51,0.841,0.808,-5.55,0.0749,0.0711,3.36e-06,0.0816,0.66,95.0,195680,latin,2006,0
79,0.703,0.776,-3.075,0.2,0.0746,0.0,0.123,0.483,182.136,215087,latin,2019,0
50,0.723,0.71,-6.305,0.111,0.0056,0.0,0.408,0.558,116.095,157241,latin,2018,0
43,0.524,0.735,-9.708,0.0387,0.0097,0.0139,0.0615,0.866,119.907,257827,latin,2020,0
3,0.825,0.852,-6.471,0.0789,0.0282,0.000264,0.13,0.813,95.028,214354,latin,2014,0
97,0.784,0.43,-8.756,0.0364,0.123,0.0,0.0887,0.236,127.087,159382,latin,2018,0
71,0.658,0.863,-3.575,0.0352,0.287,1.53e-05,0.16,0.967,96.499,268440,latin,2019,0
83,0.817,0.539,-6.349,0.0621,0.0141,0.000496,0.099,0.158,97.062,210368,latin,2018,0
43,0.854,0.65,-5.339,0.105,0.00794,3.43e-05,0.0692,0.916,115.001,233493,latin,2016,0
93,0.886,0.672,-4.394,0.188,0.0363,8.78e-06,0.101,0.526,91.976,192024,latin,2019,0
55,0.65,0.741,-5.459,0.0319,0.0886,1.81e-05,0.119,0.603,90.998,219427,latin,2016,0
29,0.47,0.379,-10.6,0.045,0.901,0.00105,0.108,0.573,112.883,237972,latin,2019,0
75,0.0771,1.0,-16.54,0.0508,0.902,0.613,0.845,1e-05,171.623,170000,latin,2019,0
39,0.643,0.775,-4.622,0.184,0.126,0.0,0.142,0.503,193.747,160825,latin,2019,0
79,0.95,0.59,-6.508,0.29,0.00534,0.0,0.11,0.219,130.003,183527,latin,2018,0
79,0.901,0.522,-8.304,0.33,0.0114,0.0,0.259,0.329,104.053,127947,latin,2018,0
48,0.287,0.999,-14.393,0.2,0.808,0.971,0.772,0.0139,101.85,290281,latin,2019,0
45,0.753,0.65,-9.548,0.0471,0.0116,3.09e-06,0.109,0.639,93.999,219133,latin,2006,0
29,0.485,0.321,-11.356,0.0307,0.275,0.00786,0.153,0.0734,119.902,205379,latin,2020,0
91,0.881,0.457,-8.191,0.156,0.0327,0.0,0.231,0.296,136.97,198913,latin,2019,0
57,0.688,0.888,-5.323,0.0584,0.0313,0.0,0.0944,0.927,111.06,218440,latin,2001,0
2,0.819,0.759,-4.115,0.147,0.0196,6.53e-06,0.0613,0.88,108.026,269147,latin,2013,0
62,0.559,0.523,-5.963,0.0283,0.613,0.0,0.174,0.551,124.812,216660,latin,2019,0
73,0.655,0.722,-4.726,0.048,0.556,0.0,0.133,0.298,90.099,208208,latin,2020,0
